"","MovieID","ratings_per_movie","ave_ratings","sum_ratings","Title","Genres","Year"
"296",3424,781,3.8809218950064,3031,"Do the Right Thing (1989)","Comedy|Drama",1989
"297",2712,945,3.2010582010582,3025,"Eyes Wide Shut (1999)","Drama",1999
"298",1302,768,3.91145833333333,3004,"Field of Dreams (1989)","Drama",1989
"299",246,716,4.18854748603352,2999,"Hoop Dreams (1994)","Documentary",1994
"300",2948,771,3.88975356679637,2999,"From Russia with Love (1963)","Action",1963
"301",3699,865,3.46127167630058,2994,"Starman (1984)","Adventure|Drama|Romance|Sci-Fi",1984
"302",3107,869,3.44073647871116,2990,"Backdraft (1991)","Action|Drama",1991
"303",778,751,3.96005326231691,2974,"Trainspotting (1996)","Drama",1996
"304",745,657,4.52054794520548,2970,"Close Shave, A (1995)","Animation|Comedy|Thriller",1995
"305",1722,862,3.44199535962877,2967,"Tomorrow Never Dies (1997)","Action|Romance|Thriller",1997
"306",1077,744,3.97983870967742,2961,"Sleeper (1973)","Comedy|Sci-Fi",1973
"307",2243,789,3.74778200253485,2957,"Broadcast News (1987)","Comedy|Drama|Romance",1987
"308",3033,899,3.28364849833148,2952,"Spaceballs (1987)","Comedy|Sci-Fi",1987
"309",3104,765,3.8562091503268,2950,"Midnight Run (1988)","Action|Adventure|Comedy|Crime",1988
"310",3101,802,3.66957605985037,2943,"Fatal Attraction (1987)","Thriller",1987
"311",165,825,3.56121212121212,2938,"Die Hard: With a Vengeance (1995)","Action|Thriller",1995
"312",1249,733,4.00545702592087,2936,"Nikita (La Femme Nikita) (1990)","Thriller",1990
"313",594,763,3.84534731323722,2934,"Snow White and the Seven Dwarfs (1937)","Animation|Children's|Musical",1937
"314",3608,861,3.40534262485482,2932,"Pee-wee's Big Adventure (1985)","Comedy",1985
"315",1244,718,4.08217270194986,2931,"Manhattan (1979)","Comedy|Drama|Romance",1979
"316",1994,795,3.68427672955975,2929,"Poltergeist (1982)","Horror|Thriller",1982
"317",454,824,3.54733009708738,2923,"Firm, The (1993)","Drama|Thriller",1993
"318",1380,817,3.57772337821297,2923,"Grease (1978)","Comedy|Musical|Romance",1978
"319",3082,862,3.37935034802784,2913,"World Is Not Enough, The (1999)","Action|Thriller",1999
"320",1235,697,4.16499282639885,2903,"Harold and Maude (1971)","Comedy",1971
"321",1287,704,4.11079545454545,2894,"Ben-Hur (1959)","Action|Adventure|Drama",1959
"322",3624,791,3.65486725663717,2891,"Shanghai Noon (2000)","Action",2000
"323",70,914,3.15645514223195,2885,"From Dusk Till Dawn (1996)","Action|Comedy|Crime|Horror|Thriller",1996
"324",2058,799,3.60826032540676,2883,"Negotiator, The (1998)","Action|Thriller",1998
"325",1263,700,4.11,2877,"Deer Hunter, The (1978)","Drama|War",1978
"326",2871,729,3.94101508916324,2873,"Deliverance (1972)","Adventure|Thriller",1972
"327",3396,744,3.85618279569892,2869,"Muppet Movie, The (1979)","Children's|Comedy",1979
"328",500,838,3.4200477326969,2866,"Mrs. Doubtfire (1993)","Comedy",1993
"329",529,720,3.97777777777778,2864,"Searching for Bobby Fischer (1993)","Drama",1993
"330",2019,628,4.56050955414013,2864,"Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)","Action|Drama",1954
"331",2671,780,3.66282051282051,2857,"Notting Hill (1999)","Comedy|Romance",1999
"332",1275,741,3.84615384615385,2850,"Highlander (1986)","Action|Adventure",1986
"333",1333,733,3.88267394270123,2846,"Birds, The (1963)","Horror",1963
"334",2278,806,3.5272952853598,2843,"Ronin (1998)","Action|Crime|Thriller",1998
"335",1663,740,3.83918918918919,2841,"Stripes (1981)","Comedy",1981
"336",788,948,2.9957805907173,2840,"Nutty Professor, The (1996)","Comedy|Fantasy|Romance|Sci-Fi",1996
"337",3386,756,3.75529100529101,2839,"JFK (1991)","Drama|Mystery",1991
"338",1645,826,3.43583535108959,2838,"Devil's Advocate, The (1997)","Crime|Horror|Mystery|Thriller",1997
"339",1228,677,4.18759231905465,2835,"Raging Bull (1980)","Drama",1980
"340",1876,895,3.16648044692737,2834,"Deep Impact (1998)","Action|Drama|Sci-Fi|Thriller",1998
"341",2424,838,3.38066825775656,2833,"You've Got Mail (1998)","Comedy|Romance",1998
"342",2944,707,4.004243281471,2831,"Dirty Dozen, The (1967)","Action|War",1967
"343",161,760,3.72368421052632,2830,"Crimson Tide (1995)","Drama|Thriller|War",1995
"344",2872,742,3.81266846361186,2829,"Excalibur (1981)","Action|Drama|Fantasy|Romance",1981
"345",368,802,3.52369077306733,2826,"Maverick (1994)","Action|Comedy|Western",1994
"346",2167,809,3.47713226205192,2813,"Blade (1998)","Action|Adventure|Horror",1998
"347",1569,820,3.42804878048781,2811,"My Best Friend's Wedding (1997)","Comedy|Romance",1997
"348",1084,686,4.09620991253644,2810,"Bonnie and Clyde (1967)","Crime|Drama",1967
"349",1320,925,3.03783783783784,2810,"Alien³ (1992)","Action|Horror|Sci-Fi|Thriller",1992
"350",3148,711,3.9521800281294,2810,"Cider House Rules, The (1999)","Drama",1999
"351",2288,741,3.78542510121457,2805,"Thing, The (1982)","Action|Horror|Sci-Fi|Thriller",1982
"352",2193,802,3.49625935162095,2804,"Willow (1988)","Action|Adventure|Fantasy",1988
"353",1269,672,4.16815476190476,2801,"Arsenic and Old Lace (1944)","Comedy|Mystery|Thriller",1944
"354",2391,745,3.75167785234899,2795,"Simple Plan, A (1998)","Crime|Thriller",1998
"355",2580,723,3.85477178423237,2787,"Go (1999)","Crime",1999
"356",1293,671,4.14157973174367,2779,"Gandhi (1982)","Drama",1982
"357",3809,817,3.39779681762546,2776,"What About Bob? (1991)","Comedy",1991
"358",1965,751,3.68308921438083,2766,"Repo Man (1984)","Comedy|Sci-Fi",1984
"359",3504,688,4.0203488372093,2766,"Network (1976)","Comedy|Drama",1976
"360",2366,756,3.65608465608466,2764,"King Kong (1933)","Action|Adventure|Horror",1933
"361",3450,809,3.41532756489493,2763,"Grumpy Old Men (1993)","Comedy",1993
"362",1597,811,3.40567200986436,2762,"Conspiracy Theory (1997)","Action|Mystery|Romance|Thriller",1997
"363",1272,645,4.26666666666667,2752,"Patton (1970)","Drama|War",1970
"364",1466,719,3.79554937413074,2729,"Donnie Brasco (1997)","Crime|Drama",1997
"365",2427,803,3.39850560398506,2729,"Thin Red Line, The (1998)","Action|Drama|War",1998
"366",2761,674,4.04747774480712,2728,"Iron Giant, The (1999)","Animation|Children's",1999
"367",1952,663,4.1131221719457,2727,"Midnight Cowboy (1969)","Drama",1969
"368",2300,658,4.14437689969605,2727,"Producers, The (1968)","Comedy|Musical",1968
"369",2359,703,3.87908961593172,2727,"Waking Ned Devine (1998)","Comedy",1998
"370",2160,712,3.8188202247191,2719,"Rosemary's Baby (1968)","Horror|Thriller",1968
"371",2490,773,3.50582147477361,2710,"Payback (1999)","Action|Thriller",1999
"372",2329,640,4.2265625,2705,"American History X (1998)","Drama",1998
"373",2393,807,3.34820322180917,2702,"Star Trek: Insurrection (1998)","Action|Sci-Fi",1998
"374",2641,846,3.16430260047281,2677,"Superman II (1980)","Action|Adventure|Sci-Fi",1980
"375",3911,657,4.07305936073059,2676,"Best in Show (2000)","Comedy",2000
"376",1188,676,3.95118343195266,2671,"Strictly Ballroom (1992)","Comedy|Romance",1992
"377",1729,724,3.68922651933702,2671,"Jackie Brown (1997)","Crime|Drama",1997
"378",497,667,4,2668,"Much Ado About Nothing (1993)","Comedy|Romance",1993
"379",2144,719,3.71070931849791,2668,"Sixteen Candles (1984)","Comedy",1984
"380",337,693,3.84126984126984,2662,"What's Eating Gilbert Grape (1993)","Drama",1993
"381",785,765,3.47843137254902,2661,"Kingpin (1996)","Comedy",1996
"382",1092,751,3.54194407456724,2660,"Basic Instinct (1992)","Mystery|Thriller",1992
"383",300,705,3.75886524822695,2650,"Quiz Show (1994)","Drama",1994
"384",3683,628,4.21815286624204,2649,"Blood Simple (1984)","Drama|Film-Noir",1984
"385",2021,789,3.35614702154626,2648,"Dune (1984)","Fantasy|Sci-Fi",1984
"386",1203,616,4.29545454545455,2646,"12 Angry Men (1957)","Drama",1957
"387",902,676,3.90828402366864,2642,"Breakfast at Tiffany's (1961)","Drama|Romance",1961
"388",914,636,4.15408805031447,2642,"My Fair Lady (1964)","Musical|Romance",1964
"389",1172,615,4.28780487804878,2637,"Cinema Paradiso (1988)","Comedy|Drama|Romance",1988
"390",968,715,3.67132867132867,2625,"Night of the Living Dead (1968)","Horror|Sci-Fi",1968
"391",2002,802,3.25436408977556,2610,"Lethal Weapon 3 (1992)","Action|Comedy|Crime|Drama",1992
"392",253,738,3.52439024390244,2601,"Interview with the Vampire (1994)","Drama|Horror",1994
"393",2140,710,3.65211267605634,2593,"Dark Crystal, The (1982)","Children's|Fantasy|Sci-Fi",1982
"394",2150,695,3.72661870503597,2590,"Gods Must Be Crazy, The (1980)","Comedy",1980
"395",2023,774,3.34496124031008,2589,"Godfather: Part III, The (1990)","Action|Crime|Drama",1990
"396",16,682,3.79325513196481,2587,"Casino (1995)","Drama|Thriller",1995
"397",555,658,3.92857142857143,2585,"True Romance (1993)","Action|Crime|Romance",1993
"398",800,630,4.08253968253968,2572,"Lone Star (1996)","Drama|Mystery",1996
"399",3105,680,3.78088235294118,2571,"Awakenings (1990)","Drama",1990
"400",2723,853,3.010550996483,2568,"Mystery Men (1999)","Action|Adventure|Comedy",1999
"401",3868,692,3.68063583815029,2547,"Naked Gun: From the Files of Police Squad!, The (1988)","Comedy",1988
"402",2003,776,3.2680412371134,2536,"Gremlins (1984)","Comedy|Horror",1984
"403",2078,664,3.81626506024096,2534,"Jungle Book, The (1967)","Animation|Children's|Comedy|Musical",1967
"404",353,734,3.44550408719346,2529,"Crow, The (1994)","Action|Romance|Thriller",1994
"405",1960,636,3.97641509433962,2529,"Last Emperor, The (1987)","Drama|War",1987
"406",1962,652,3.87730061349693,2528,"Driving Miss Daisy (1989)","Drama",1989
"407",1343,687,3.67103347889374,2522,"Cape Fear (1991)","Thriller",1991
"408",2161,699,3.60515021459227,2520,"NeverEnding Story, The (1984)","Adventure|Children's|Fantasy",1984
"409",2881,786,3.20101781170483,2516,"Double Jeopardy (1999)","Action|Thriller",1999
"410",2005,716,3.49720670391061,2504,"Goonies, The (1985)","Adventure|Children's|Fantasy",1985
"411",898,582,4.30068728522337,2503,"Philadelphia Story, The (1940)","Comedy|Romance",1940
"412",2949,646,3.87461300309598,2503,"Dr. No (1962)","Action",1962
"413",3763,701,3.57061340941512,2503,"F/X (1986)","Action|Crime|Thriller",1986
"414",1256,594,4.21043771043771,2501,"Duck Soup (1933)","Comedy|War",1933
"415",1371,792,3.13636363636364,2484,"Star Trek: The Motion Picture (1979)","Action|Adventure|Sci-Fi",1979
"416",2369,840,2.9547619047619,2482,"Desperately Seeking Susan (1985)","Comedy|Romance",1985
"417",2694,791,3.13527180783818,2480,"Big Daddy (1999)","Comedy",1999
"418",2605,777,3.16859716859717,2462,"Entrapment (1999)","Crime|Thriller",1999
"419",2076,654,3.76299694189602,2461,"Blue Velvet (1986)","Drama|Mystery",1986
"420",2664,628,3.9124203821656,2457,"Invasion of the Body Snatchers (1956)","Horror|Sci-Fi",1956
"421",2542,625,3.8976,2436,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",1998
"422",2501,588,4.13775510204082,2433,"October Sky (1999)","Drama",1999
"423",3435,551,4.41560798548094,2433,"Double Indemnity (1944)","Crime|Film-Noir",1944
"424",141,682,3.54985337243402,2421,"Birdcage, The (1996)","Comedy",1996
"425",266,705,3.42553191489362,2415,"Legends of the Fall (1994)","Drama|Romance|War|Western",1994
"426",344,766,3.14882506527415,2412,"Ace Ventura: Pet Detective (1994)","Comedy",1994
"427",1957,634,3.79652996845426,2407,"Chariots of Fire (1981)","Drama",1981
"428",104,682,3.52639296187683,2405,"Happy Gilmore (1996)","Comedy",1996
"429",292,733,3.268758526603,2396,"Outbreak (1995)","Action|Drama|Thriller",1995
"430",2572,700,3.42285714285714,2396,"10 Things I Hate About You (1999)","Comedy|Romance",1999
"431",3037,591,4.04399323181049,2390,"Little Big Man (1970)","Comedy|Drama|Western",1970
"432",3476,667,3.57871064467766,2387,"Jacob's Ladder (1990)","Horror|Mystery|Thriller",1990
"433",441,643,3.69362363919129,2375,"Dazed and Confused (1993)","Comedy",1993
"434",1292,591,4.01353637901861,2372,"Being There (1979)","Comedy",1979
"435",2826,750,3.15866666666667,2369,"13th Warrior, The (1999)","Action|Horror|Thriller",1999
"436",339,673,3.49925705794948,2355,"While You Were Sleeping (1995)","Comedy|Romance",1995
"437",3100,623,3.75601926163724,2340,"River Runs Through It, A (1992)","Drama",1992
"438",3698,730,3.1986301369863,2335,"Running Man, The (1987)","Action|Adventure|Sci-Fi",1987
"439",1284,541,4.31238447319778,2333,"Big Sleep, The (1946)","Film-Noir|Mystery",1946
"440",2145,693,3.36652236652237,2333,"Pretty in Pink (1986)","Comedy|Drama|Romance",1986
"441",708,679,3.43446244477172,2332,"Truth About Cats & Dogs, The (1996)","Comedy|Romance",1996
"442",1485,666,3.5,2331,"Liar Liar (1997)","Comedy",1997
"443",1921,613,3.79119086460033,2324,"Pi (1998)","Sci-Fi|Thriller",1998
"444",1093,680,3.40735294117647,2317,"Doors, The (1991)","Drama|Musical",1991
"445",1253,559,4.14132379248658,2315,"Day the Earth Stood Still, The (1951)","Drama|Sci-Fi",1951
"446",3360,590,3.91864406779661,2312,"Hoosiers (1986)","Drama",1986
"447",2686,583,3.9622641509434,2310,"Red Violin, The (Le Violon rouge) (1998)","Drama|Mystery",1998
"448",543,682,3.3841642228739,2308,"So I Married an Axe Murderer (1993)","Comedy|Romance|Thriller",1993
"449",1690,779,2.9589216944801,2305,"Alien: Resurrection (1997)","Action|Horror|Sci-Fi",1997
"450",1513,755,3.04635761589404,2300,"Romy and Michele's High School Reunion (1997)","Comedy",1997
"451",2067,564,4.06560283687943,2293,"Doctor Zhivago (1965)","Drama|Romance|War",1965
"452",2094,736,3.10869565217391,2288,"Rocketeer, The (1991)","Action|Adventure|Sci-Fi",1991
"453",1959,626,3.65335463258786,2287,"Out of Africa (1985)","Drama|Romance",1985
"454",3704,722,3.16620498614958,2286,"Mad Max Beyond Thunderdome (1985)","Action|Sci-Fi",1985
"455",1883,664,3.43524096385542,2281,"Bulworth (1998)","Comedy",1998
"456",1088,687,3.31149927219796,2275,"Dirty Dancing (1987)","Musical|Romance",1987
"457",2124,714,3.16946778711485,2263,"Addams Family, The (1991)","Comedy",1991
"458",1271,593,3.80607082630691,2257,"Fried Green Tomatoes (1991)","Drama",1991
"459",3044,583,3.85591766723842,2248,"Dead Again (1991)","Mystery|Romance|Thriller",1991
"460",1339,672,3.34375,2247,"Bram Stoker's Dracula (1992)","Horror|Romance",1992
"461",2294,645,3.48372093023256,2247,"Antz (1998)","Animation|Children's",1998
"462",1885,608,3.69243421052632,2245,"Opposite of Sex, The (1998)","Comedy|Drama",1998
"463",2,701,3.20114122681883,2244,"Jumanji (1995)","Adventure|Children's|Fantasy",1995
"464",1296,560,3.99642857142857,2238,"Room with a View, A (1986)","Drama|Romance",1986
"465",2273,627,3.56618819776715,2236,"Rush Hour (1998)","Action|Thriller",1998
"466",509,608,3.67434210526316,2234,"Piano, The (1993)","Drama|Romance",1993
"467",2707,634,3.50473186119874,2222,"Arlington Road (1999)","Thriller",1999
"468",1095,571,3.88441330998249,2218,"Glengarry Glen Ross (1992)","Drama",1992
"469",1945,519,4.26974951830443,2216,"On the Waterfront (1954)","Crime|Drama",1954
"470",2333,578,3.81314878892734,2204,"Gods and Monsters (1998)","Drama",1998
"471",2018,589,3.73853989813243,2202,"Bambi (1942)","Animation|Children's",1942
"472",288,700,3.14428571428571,2201,"Natural Born Killers (1994)","Action|Thriller",1994
"473",610,618,3.54692556634304,2192,"Heavy Metal (1981)","Action|Adventure|Animation|Horror|Sci-Fi",1981
"474",866,572,3.82342657342657,2187,"Bound (1996)","Crime|Drama|Romance|Thriller",1996
"475",508,561,3.89483065953654,2185,"Philadelphia (1993)","Drama",1993
"476",2662,565,3.85840707964602,2180,"War of the Worlds, The (1953)","Action|Sci-Fi|War",1953
"477",3489,722,3.01800554016621,2179,"Hook (1991)","Adventure|Fantasy",1991
"478",2527,636,3.42138364779874,2176,"Westworld (1973)","Action|Sci-Fi|Thriller|Western",1973
"479",471,599,3.63105175292154,2175,"Hudsucker Proxy, The (1994)","Comedy|Romance",1994
"480",2087,594,3.65993265993266,2174,"Peter Pan (1953)","Animation|Children's|Fantasy|Musical",1953
"481",2528,626,3.46964856230032,2172,"Logan's Run (1976)","Action|Adventure|Sci-Fi",1976
"482",2688,691,3.14182344428365,2171,"General's Daughter, The (1999)","Drama|Thriller",1999
"483",1022,577,3.75563258232236,2167,"Cinderella (1950)","Animation|Children's|Musical",1950
"484",1248,514,4.215953307393,2167,"Touch of Evil (1958)","Crime|Film-Noir|Thriller",1958
"485",3005,640,3.3765625,2161,"Bone Collector, The (1999)","Thriller",1999
"486",1805,626,3.44568690095847,2157,"Wild Things (1998)","Crime|Drama|Mystery|Thriller",1998
"487",3095,521,4.13435700575816,2154,"Grapes of Wrath, The (1940)","Drama",1940
"488",2371,599,3.59432387312187,2153,"Fletch (1985)","Comedy",1985
"489",2013,622,3.45498392282958,2149,"Poseidon Adventure, The (1972)","Action|Adventure",1972
"490",3863,658,3.26139817629179,2146,"Cell, The (2000)","Sci-Fi|Thriller",2000
"491",2109,573,3.7434554973822,2145,"Jerk, The (1979)","Comedy",1979
"492",553,553,3.87341772151899,2142,"Tombstone (1993)","Western",1993
"493",3591,628,3.40764331210191,2140,"Mr. Mom (1983)","Comedy|Drama",1983
"494",3060,558,3.83154121863799,2138,"Commitments, The (1991)","Comedy|Drama",1991
"495",1212,480,4.45208333333333,2137,"Third Man, The (1949)","Mystery|Thriller",1949
"496",1019,575,3.70260869565217,2129,"20,000 Leagues Under the Sea (1954)","Adventure|Children's|Fantasy|Sci-Fi",1954
"497",2405,673,3.16344725111441,2129,"Jewel of the Nile, The (1985)","Action|Adventure|Comedy|Romance",1985
"498",3263,667,3.18890554722639,2127,"White Men Can't Jump (1992)","Comedy",1992
"499",3359,520,4.08076923076923,2122,"Breaking Away (1979)","Drama",1979
"500",434,686,3.08454810495627,2116,"Cliffhanger (1993)","Action|Adventure|Crime",1993
"501",586,675,3.13481481481481,2116,"Home Alone (1990)","Children's|Comedy",1990
"502",922,470,4.49148936170213,2111,"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)","Film-Noir",1950
"503",3247,666,3.16816816816817,2110,"Sister Act (1992)","Comedy|Crime",1992
"504",2795,549,3.84153005464481,2109,"Vacation (1983)","Comedy",1983
"505",231,660,3.19242424242424,2107,"Dumb & Dumber (1994)","Comedy",1994
"506",1918,669,3.14050822122571,2101,"Lethal Weapon 4 (1998)","Action|Comedy|Crime|Drama",1998
"507",3098,548,3.83211678832117,2100,"Natural, The (1984)","Drama",1984
"508",1261,548,3.82664233576642,2097,"Evil Dead II (Dead By Dawn) (1987)","Action|Adventure|Comedy|Horror",1987
"509",1029,568,3.68838028169014,2095,"Dumbo (1941)","Animation|Children's|Musical",1941
"510",2539,616,3.39448051948052,2091,"Analyze This (1999)","Comedy",1999
"511",1357,548,3.80656934306569,2086,"Shine (1996)","Drama|Romance",1996
"512",2951,522,3.99425287356322,2085,"Fistful of Dollars, A (1964)","Action|Western",1964
"513",3638,652,3.19171779141104,2081,"Moonraker (1979)","Action|Romance|Sci-Fi",1979
"514",2186,482,4.30497925311203,2075,"Strangers on a Train (1951)","Film-Noir|Thriller",1951
"515",3070,611,3.38788870703764,2070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)","Adventure|Comedy|Sci-Fi",1984
"516",2394,579,3.57167530224525,2068,"Prince of Egypt, The (1998)","Animation|Musical",1998
"517",1223,473,4.3615221987315,2063,"Grand Day Out, A (1992)","Animation|Comedy",1992
"518",3252,555,3.71351351351351,2061,"Scent of a Woman (1992)","Drama",1992
"519",1321,549,3.75227686703097,2060,"American Werewolf in London, An (1981)","Horror",1981
"520",3354,793,2.59520807061791,2058,"Mission to Mars (2000)","Sci-Fi",2000
"521",2433,612,3.35947712418301,2056,"Civil Action, A (1998)","Drama",1998
